simulation_id,treatment_id,intercrop,soilN,diffusion,lateral_enabled,influx_max,KM,NC_MIN,K2,coverage,total_root_biomass,total_uptake_Î¼mol,total_uptake_mg,m3_uptake_cereal,uptake_per_gram_mg,uptake_per_gram_legume_mg,uptake_per_gram_cereal_mg,total_legume_uptake_mg,total_cereal_uptake_mg,final_soil_N_Î¼mol,final_soil_N_mg,start_soil_N_per_layer
Treatment6_Rep8,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,9.904539724785506,11935.216605750298,167.09303248050418,11935.216605750298,16.87034805487872,NaN,16.870348054878722,0.0,167.09303248050418,8064.783394249705,112.90696751949588,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep9,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,9.903730331107765,11657.05716948506,163.19880037279086,11657.057169485062,16.478518186241498,NaN,16.478518186241505,0.0,163.19880037279088,8342.942830514938,116.80119962720913,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep10,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,9.906108914413856,12067.41260235615,168.94377643298608,12067.412602356148,17.05450423497413,NaN,17.054504234974125,0.0,168.94377643298606,7932.587397643849,111.05622356701389,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep11,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,9.896066742064926,12073.826317263203,169.03356844168485,12073.826317263203,17.08088403680411,NaN,17.080884036804107,0.0,169.03356844168485,7926.173682736797,110.96643155831515,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep12,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.68,9.889107746204825,11515.916783559087,161.22283496982723,11515.916783559089,16.30307193606018,NaN,16.303071936060185,0.0,161.22283496982723,8484.08321644091,118.77716503017274,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep13,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.7,9.897906943693924,11794.041892020696,165.11658648828976,11794.041892020692,16.681969978863815,NaN,16.68196997886381,0.0,165.1165864882897,8205.95810797931,114.88341351171034,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep14,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,9.91299223371662,12072.103493473882,169.00944890863434,12072.103493473878,17.049286928097253,NaN,17.04928692809725,0.0,169.0094489086343,7927.896506526119,110.99055109136567,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep15,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,9.903152277046935,11929.565091322589,167.01391127851625,11929.565091322589,16.864722121421206,NaN,16.864722121421202,0.0,167.01391127851625,8070.434908677409,112.98608872148372,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep16,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,9.894517791435716,11932.545050132561,167.05563070185588,11932.545050132561,16.883655598300333,NaN,16.883655598300333,0.0,167.05563070185588,8067.4549498674405,112.94436929814417,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep17,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,9.889215920726508,11646.846865439393,163.0558561161515,11646.846865439391,16.48824916183776,NaN,16.488249161837757,0.0,163.0558561161515,8353.153134560607,116.9441438838485,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep18,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.68,9.918485689904733,11519.68145170099,161.27554032381386,11519.68145170099,16.260097092035316,NaN,16.260097092035316,0.0,161.27554032381386,8480.31854829901,118.72445967618614,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep19,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,9.90807780281646,12066.181644066022,168.9265430169243,12066.18164406602,17.049375911128337,NaN,17.049375911128337,0.0,168.92654301692428,7933.818355933979,111.0734569830757,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment6_Rep20,6,false,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,9.8889315534349,11652.541862328048,163.13558607259267,11652.541862328046,16.496785844971075,NaN,16.496785844971072,0.0,163.13558607259264,8347.458137671952,116.86441392740734,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep1,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.7,8.298934767036762,13242.535116548876,185.39549163168425,7262.508731438201,22.339673323867085,26.187537422359796,19.92856102905242,83.72036939154945,101.67512224013481,6757.464883451125,94.60450836831576,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep2,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.260853424378565,13354.96743552471,186.96954409734593,7200.972200835305,22.63319956090505,26.17838469988416,20.2854743507836,86.15593328565168,100.81361081169426,6645.032564475287,93.03045590265401,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep3,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.69,8.226951478535181,13208.92648644451,184.92497081022316,7024.8073107768305,22.47794596731343,25.93040484390584,20.119724051440162,86.57766845934754,98.34730235087562,6791.073513555488,95.07502918977683,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep4,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.72,8.237117585408832,13399.631269757236,187.5948377766013,7177.448678723844,22.774330441622613,26.275995926904233,20.415736508197458,87.11055627446746,100.48428150213381,6600.368730242767,92.40516222339873,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep5,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.72,8.266806102327028,13357.164484843524,187.00030278780935,7149.5661914727525,22.620622822539715,26.39700034452973,20.121308083321054,86.9063761071909,100.09392668061854,6642.835515156468,92.99969721219055,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep6,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.68,8.233500118403947,13165.289714875025,184.31405600825036,7007.8038485430525,22.385869114917725,26.038509895124797,19.929423976954418,86.2048021286476,98.10925387960273,6834.710285124974,95.68594399174964,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep7,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.221701587356526,13279.26407316681,185.90969702433534,6985.201051319788,22.61207063392212,26.015371995315416,20.22772316566562,88.11688230585833,97.79281471847703,6720.73592683319,94.09030297566467,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep8,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.7,8.303068222486097,13256.745806943687,185.59444129721163,7206.595911521301,22.35251311010439,26.488420056880315,19.762022316224165,84.70209853591344,100.89234276129821,6743.254193056314,94.4055587027884,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep9,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.7,8.33064645351818,13208.876382995511,184.92426936193718,7324.522452212151,22.1980695488332,26.3429781576121,19.706978494355397,82.38095503096704,102.5433143309701,6791.1236170044895,95.07573063806285,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep10,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.68,8.252121633691491,13180.783943055183,184.53097520277257,7053.266535816717,22.36164024162896,26.088692431282457,19.892747668553735,85.78524370133856,98.74573150143404,6819.216056944814,95.4690247972274,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep11,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.72,8.287517849709637,13357.095751575025,186.99934052205035,7233.53338590188,22.563974390547113,26.294197438381627,20.144679050041958,85.72987311942406,101.26946740262632,6642.904248424973,93.00065947794963,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep12,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.188055401694731,13321.643665929325,186.50301132301055,7028.80737071857,22.77744863382445,25.900824155331204,20.557948454995163,88.09970813295054,98.40330319005999,6678.356334070679,93.4969886769895,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep13,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.68,8.242184909341638,13096.670358469297,183.35338501857015,6943.616555117084,22.24572574327453,25.504441186131384,19.98316670449015,86.14275324693095,97.21063177163919,6903.329641530703,96.64661498142985,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep14,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.30728896507007,13260.652577095943,185.6491360793432,7213.280691104308,22.347740262791895,26.516137699310594,19.745428834108523,84.66320640388294,100.98592967546031,6739.3474229040585,94.35086392065682,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep15,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.68,8.246579144111198,13129.613599733058,183.81459039626282,7078.058587106397,22.28979885890297,26.12306284547398,19.805096210929207,84.72177017677323,99.09282021948955,6870.3864002669425,96.1854096037372,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep16,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.7,8.280042193951186,13294.745326529515,186.12643457141323,7206.368509251027,22.4789234416443,26.10270341910354,20.119146553861174,85.23727544189883,100.88915912951438,6705.254673470485,93.87356542858679,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep17,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.7,8.201382803847443,13237.58535088571,185.32619491239996,6980.089835857345,22.596944850014744,25.902325854331746,20.27724762001048,87.60493721039714,97.72125770200283,6762.414649114288,94.67380508760004,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep18,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.262400719332144,13293.32946635245,186.1066125289343,7194.473402830133,22.524520275745893,26.22677060384055,20.117180222142714,85.38398488931244,100.72262763962186,6706.670533647549,93.89338747106568,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep19,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.68,8.205173459810258,13125.767391785852,183.76074348500194,6952.8625468391565,22.395717090574625,25.66454358697129,20.120499103437826,86.42066782925372,97.3400756557482,6874.232608214152,96.23925651499813,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment7_Rep20,7,true,20.0,0.00018,true,250.0,50,0.01,1.46,0.71,8.253719997987039,13302.932584045393,186.2410561766355,7094.261158729197,22.5644989437559,26.33000411687872,20.054489078368867,86.9213999544268,99.31965622220875,6697.067415954604,93.75894382336446,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep1,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,8.209742034971963,11397.982691892827,159.57175768649958,5820.186089387534,19.436878406989376,23.136262890420955,16.854200646292604,78.08915243507408,81.48260525142547,8602.017308107173,120.42824231350043,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep2,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.32337517463705,11181.362442853404,156.53907419994766,6070.110349064758,18.807163069730752,22.64634061603262,16.457835410201664,71.55752931304107,84.98154488690662,8818.637557146596,123.46092580005235,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep3,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.7,8.22865657912416,11255.64492704087,157.57902897857218,5731.20945815213,19.150031048609463,23.055131776145487,16.462241695363733,77.34209656444231,80.23693241412981,8744.35507295913,122.42097102142782,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep4,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.319002872206285,11165.13908555288,156.31194719774032,6009.670339020054,18.789745549911657,22.716838170808618,16.363099960072788,72.17656245145962,84.13538474628075,8834.860914447117,123.68805280225965,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep5,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.68,8.198064905896752,11017.313413816186,154.24238779342662,5613.088959357682,18.81448726790175,22.480961266710967,16.26110804222015,75.65914236241903,78.58324543100755,8982.686586183814,125.7576122065734,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep6,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,8.286210764679142,11405.527306624956,159.67738229274937,6045.776395726994,19.27025353656116,23.26916631560867,16.722513105520893,75.03651275257147,84.64086954017792,8594.472693375043,120.3226177072506,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep7,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,8.260275764168435,11528.708422383193,161.4019179133647,6046.144615616631,19.53953142987026,23.34610249981736,17.022704869898767,76.75589329473188,84.64602461863284,8471.29157761681,118.59808208663534,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep8,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,8.226677100454612,11521.177569319865,161.2964859704781,5949.179678304721,19.6065171880351,23.28135982785801,17.081267352103144,78.00797047421204,83.2885154962661,8478.822430680135,118.70351402952188,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep9,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,8.27679558259732,11524.677901342648,161.34549061879707,6093.93666915368,19.493714567270448,23.444204910969564,16.948583886012678,76.03037725064549,85.31511336815151,8475.322098657352,118.65450938120294,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep10,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,8.25749842995059,11538.629941087162,161.54081917522026,6129.617111828635,19.562924600663454,23.25288505811792,17.159967620094143,75.72617960961938,85.81463956560088,8461.37005891284,118.45918082477976,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep11,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.268364176473304,11155.721953880968,156.18010735433356,5922.133103631832,18.888876205855375,22.688735089993326,16.45364234318788,73.27024390348788,82.90986345084565,8844.27804611903,123.81989264566643,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep12,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.68,8.269701277900078,11044.94905933509,154.62928683069126,5835.483446526466,18.69829170781804,22.206092189267228,16.387355513401108,72.9325185793207,81.69676825137053,8955.050940664913,125.37071316930877,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep13,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.240811844304018,11152.047738626812,156.12866834077536,5759.112501038199,18.945787295057617,22.712385052998687,16.3990972777319,75.50109332624058,80.6275750145348,8847.952261373186,123.87133165922461,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep14,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.68,8.12819806785432,11030.898345728769,154.43257684020276,5447.609633092401,18.999607975961865,22.00623818054277,16.665897291166047,78.16604197690913,76.26653486329361,8969.101654271233,125.56742315979727,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep15,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.72,8.211813162954735,11520.552172233965,161.28773041127553,5940.178272634666,19.640940095773164,23.368021867340584,17.081541890688978,78.12523459439018,83.16249581688533,8479.447827766036,118.71226958872451,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep16,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.233877656187214,11162.420556353569,156.27388778894996,5806.232367295303,18.979379378016443,22.51456148891206,16.578091417717186,74.98663464681577,81.28725314213425,8837.579443646431,123.72611221105004,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep17,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.7,8.316769789094376,11303.256942900429,158.245597200606,6120.835696078269,19.027290788800055,22.785613538780137,16.69566402479005,72.55389745551022,85.69169974509578,8696.743057099571,121.754402799394,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep18,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.69,8.318261763714425,11152.304350266611,156.13226090373257,5941.206474757496,18.769818183025475,22.911605500764182,16.201023939307333,72.95537025712763,83.17689064660495,8847.695649733389,123.86773909626744,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep19,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.71,8.193820581917333,11383.876380566971,159.3742693279376,5766.075528427789,19.45054419176023,23.196340608008423,16.806398597527988,78.64921192994855,80.72505739798905,8616.12361943303,120.62573067206243,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment8_Rep20,8,true,20.0,0.00018,false,250.0,50,0.01,1.46,0.7,8.224601388431589,11265.03275751764,157.71045860524697,5784.707714338007,19.175453150480518,22.936100069243953,16.597317394594963,76.72455060451486,80.9859080007321,8734.967242482358,122.28954139475302,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
